Season,Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2016,"Bradley Keller","ATL","A",19,191,0.27184466,0.723404255,0.198019801,0.336633663,0.465346534,0.212765957,0.063829787,0.44859813,0.29906542,0.25233645,0.23333333,194,466,660,"sa875660"
2017,"Bradley Keller","ATL","A",20,90,0.261904761,0.894736842,0.181818181,0.386363636,0.431818181,0.47368421,0.105263157,0.62222222,0.2,0.17777778,0.23214286,114,222,336,"sa875660"
2016,"Austin Bossart","PHI","A",22,112,0.290697674,1.464285714,0.178571428,0.488095238,0.333333333,0.25,0.035714285,0.45454545,0.27272727,0.27272727,0.07692308,124,227,351,"sa875667"
2016,"Ricky Eusebio","SEA","A",22,434,0.286206896,1.938271604,0.167832167,0.548951048,0.283216783,0.271604938,0.074074074,0.46822742,0.24414716,0.28762542,0.08934269,577,990,1567,"sa875678"
2016,"Ian Sagdal","WSN","A",23,454,0.364217252,1.278846153,0.247619047,0.422222222,0.33015873,0.076923076,0.096153846,0.36419753,0.28395062,0.35185185,0.11464586,600,1066,1666,"sa875695"
2016,"Ryan Howell","OAK","A",23,411,0.305936073,0.920454545,0.248888888,0.36,0.391111111,0.318181818,0.079545454,0.60352423,0.20704846,0.18942731,0.12877388,655,968,1623,"sa875706"
2016,"Tyler Sanchez","TEX","A",23,350,0.331797235,0.806451612,0.232876712,0.342465753,0.424657534,0.215053763,0.107526881,0.56331878,0.23144105,0.20524017,0.1065449,509,805,1314,"sa875721"
2016,"Drew Turbin","BAL","A",23,369,0.2735426,1.878787878,0.155555555,0.551111111,0.293333333,0.166666666,0.09090909,0.42918455,0.23175966,0.33905579,0.11396011,559,845,1404,"sa875724"
2019,"Ryan Vega","LAA","A",22,126,0.273809523,1.096774193,0.1875,0.425,0.3875,0.451612903,0.032258064,0.51724138,0.25287356,0.22988506,0.0989899,194,301,495,"sa875727"
2016,"Chad De La Guerra","BOS","A",23,279,0.317204301,1.76,0.229050279,0.491620111,0.279329608,0.14,0.02,0.47643979,0.27225131,0.2513089,0.08679245,411,649,1060,"sa875729"
2018,"J.D. Williams","CIN","A",21,174,0.330357142,0.933333333,0.201834862,0.3853211,0.412844036,0.266666666,0,0.40707965,0.23893805,0.3539823,0.09025788,266,432,698,"sa875735"
2016,"Chris Keck","COL","A",23,235,0.248062015,0.738461538,0.162962962,0.355555555,0.481481481,0.4,0.123076923,0.48550725,0.26086957,0.25362319,0.12623491,348,563,911,"sa875748"
2017,"James Nelson","MIA","A",19,432,0.399305555,2.4,0.216312056,0.553191489,0.230496453,0.184615384,0.107692307,0.47118644,0.21694915,0.31186441,0.13535737,522,1059,1581,"sa875753"
2018,"Branden Becker","BAL","A",21,373,0.338403041,2.20289855,0.156488549,0.580152671,0.263358778,0.159420289,0.057971014,0.45318352,0.1835206,0.36329588,0.09862219,483,896,1379,"sa875755"
2016,"Anthony Miller","CLE","A",21,383,0.300546448,0.795180722,0.211640211,0.349206349,0.439153439,0.096385542,0.13253012,0.38974359,0.27179487,0.33846154,0.20989305,537,959,1496,"sa875767"
2016,"Joey Havrilak","DET","A",24,88,0.444444444,1.357142857,0.266666666,0.422222222,0.311111111,0.071428571,0,0.69565217,0.26086957,0.04347826,0.15315315,123,210,333,"sa875775"
2018,"Josh Rolette","CLE","A",22,203,0.348214285,0.654545454,0.215517241,0.310344827,0.474137931,0.181818181,0.072727272,0.40677966,0.3220339,0.27118644,0.11764706,345,522,867,"sa875776"
2019,"Josh Rolette","CLE","A",23,239,0.251748251,0.76056338,0.094202898,0.391304347,0.514492753,0.098591549,0.014084507,0.35616438,0.28767123,0.35616438,0.12435233,379,586,965,"sa875776"
2016,"Stephen Dezzi","ARI","A",23,71,0.285714285,2.454545454,0.191489361,0.574468085,0.234042553,0.181818181,0,0.32653061,0.30612245,0.36734694,0.082397,99,168,267,"sa875781"
2016,"Scott Burcham","COL","A",23,237,0.346153846,1.166666666,0.150326797,0.457516339,0.392156862,0.3,0.033333333,0.47272727,0.23636364,0.29090909,0.1301627,269,530,799,"sa875782"
2016,"Alan Garcia","SDP","A",19,191,0.307086614,1.217391304,0.203125,0.4375,0.359375,0.173913043,0.02173913,0.4496124,0.20155039,0.34883721,0.17001546,210,437,647,"sa875788"
2017,"Ryan McCarvel","STL","A",22,390,0.288990825,0.842592592,0.138528138,0.393939393,0.467532467,0.185185185,0.148148148,0.38461538,0.29059829,0.32478632,0.19038337,575,964,1539,"sa875799"
2016,"James Vasquez","CIN","A",23,529,0.246648793,1.092105263,0.167539267,0.434554973,0.397905759,0.184210526,0.092105263,0.46907216,0.25,0.28092784,0.12401471,722,1181,1903,"sa875804"
2017,"James Vasquez","CIN","A",24,182,0.242647058,1.076923076,0.205882352,0.411764705,0.382352941,0.269230769,0.096153846,0.4893617,0.24113475,0.26950355,0.0933126,242,401,643,"sa875804"
2018,"Devin Davis","TBR","A",21,385,0.332116788,1.115384615,0.205776173,0.418772563,0.375451263,0.23076923,0.057692307,0.40925267,0.24911032,0.34163701,0.13066465,450,874,1324,"sa875805"
2016,"Jonathan Morales","ATL","A",21,462,0.296495956,1.390243902,0.192307692,0.469780219,0.337912087,0.308943089,0.032520325,0.49868074,0.21899736,0.2823219,0.08221925,514,982,1496,"sa875808"
2016,"Grant Massey","CHW","A",23,441,0.317757009,1.806451612,0.166134185,0.536741214,0.2971246,0.17204301,0.010752688,0.35670732,0.2652439,0.37804878,0.10716678,487,1006,1493,"sa875816"
2017,"Grant Massey","CHW","A",24,357,0.30798479,1.77027027,0.186507936,0.519841269,0.293650793,0.256756756,0,0.38576779,0.23970037,0.37453184,0.12850082,359,855,1214,"sa875816"
2019,"Dwanya Williams-Sutton","SDP","A",21,399,0.316582914,1.012048192,0.165,0.42,0.415,0.240963855,0.108433734,0.52403846,0.20673077,0.26923077,0.08693116,722,992,1714,"sa875819"
2016,"Kodie Tidwell","SDP","A",21,389,0.334821428,1.356164383,0.225225225,0.445945945,0.328828828,0.191780821,0.05479452,0.38461538,0.23931624,0.37606838,0.10283454,609,908,1517,"sa875821"
2016,"Logan Hill","PIT","A",23,371,0.324561403,1.182795698,0.128755364,0.472103004,0.39914163,0.161290322,0.118279569,0.44351464,0.28870293,0.26778243,0.13040293,493,872,1365,"sa875822"
2016,"Steve Laurino","BAL","A",23,378,0.237704918,1.632911392,0.140495867,0.533057851,0.32644628,0.139240506,0.050632911,0.38306452,0.24596774,0.37096774,0.13089802,510,804,1314,"sa875830"
2016,"Jordan Devencenzi","OAK","A",23,130,0.326530612,1.545454545,0.125,0.53125,0.34375,0.151515151,0,0.37,0.33,0.3,0.0733945,157,279,436,"sa875840"
2018,"Jordan Devencenzi","OAK","A",25,318,0.300813008,1.589743589,0.175510204,0.506122448,0.318367346,0.217948717,0.012820512,0.344,0.248,0.408,0.06582507,393,716,1109,"sa875840"
2016,"Taylor Munden","MIA","A",22,78,0.215686274,1.588235294,0.102040816,0.551020408,0.346938775,0.117647058,0.058823529,0.46153846,0.21153846,0.32692308,0.12937063,87,199,286,"sa875852"
2016,"Jake Thomas","TOR","A",22,241,0.315151515,1.307692307,0.235668789,0.433121019,0.331210191,0.365384615,0,0.33939394,0.21818182,0.44242424,0.09099526,407,648,1055,"sa875859"
2017,"Jake Thomas","TOR","A",23,164,0.370786516,1.818181818,0.295454545,0.454545454,0.25,0.09090909,0,0.38202247,0.23595506,0.38202247,0.09370629,328,387,715,"sa875859"
2016,"Ryan Nagle","PIT","A",21,442,0.29090909,1.660194174,0.159509202,0.524539877,0.31595092,0.145631067,0.019417475,0.38438438,0.24924925,0.36636637,0.09007833,568,964,1532,"sa875864"
2017,"Ryan Nagle","PIT","A",22,182,0.32330827,1.942857142,0.237037037,0.503703703,0.259259259,0.028571428,0.085714285,0.45255474,0.24087591,0.30656934,0.09180791,251,457,708,"sa875864"
2016,"Stuart Levy","BAL","A",23,109,0.220338983,0.714285714,0.213114754,0.327868852,0.459016393,0.357142857,0.142857142,0.50793651,0.19047619,0.3015873,0.13953488,181,249,430,"sa875870"
2017,"Stuart Levy","BAL","A",24,126,0.355263157,0.771428571,0.162162162,0.364864864,0.472972972,0.428571428,0,0.45454545,0.19480519,0.35064935,0.15433404,161,312,473,"sa875870"
2019,"Wagner Lagrange","NYM","A",23,273,0.328431372,1.396825396,0.259803921,0.431372549,0.308823529,0.174603174,0.063492063,0.51674641,0.215311,0.26794258,0.10186092,343,678,1021,"sa875875"
2018,"Delvin Zinn","CHC","A",21,239,0.337016574,1.472727272,0.244444444,0.45,0.305555555,0.109090909,0.018181818,0.36021505,0.30645161,0.33333333,0.08220721,309,579,888,"sa875884"
2019,"Delvin Zinn","CHC","A",22,258,0.356725146,1,0.181286549,0.409356725,0.409356725,0.242857142,0.028571428,0.43428571,0.28,0.28571429,0.1131528,338,696,1034,"sa875884"
2016,"Mitch Ghelfi","MIL","A",23,315,0.394618834,1.371428571,0.252252252,0.432432432,0.315315315,0.2,0.071428571,0.43421053,0.26315789,0.30263158,0.07948718,440,730,1170,"sa875890"
2017,"Mitch Ghelfi","MIL","A",24,65,0.255319148,0.894736842,0.2,0.377777777,0.422222222,0.157894736,0,0.41666667,0.29166667,0.29166667,0.09125475,98,165,263,"sa875890"
2016,"Ashford Fulmer","SFG","A",23,59,0.129032258,2.714285714,0.133333333,0.633333333,0.233333333,0.428571428,0,0.48387097,0.16129032,0.35483871,0.12916667,98,142,240,"sa875893"
2017,"Ashford Fulmer","SFG","A",24,287,0.295918367,2.75609756,0.189473684,0.594736842,0.215789473,0.292682926,0.024390243,0.3919598,0.22110553,0.38693467,0.08176692,401,663,1064,"sa875893"
2017,"Albert Baur","PIT","A",25,442,0.357377049,1.153153153,0.231511254,0.411575562,0.356913183,0.135135135,0.072072072,0.44904459,0.24203822,0.3089172,0.09916865,632,1052,1684,"sa875894"
2016,"Brooks Marlow","HOU","A",23,102,0.305555555,0.741935483,0.27027027,0.31081081,0.418918918,0.258064516,0.064516129,0.41891892,0.25675676,0.32432432,0.08527132,145,242,387,"sa875979"
2016,"Brad Hartong","MIN","A",24,139,0.302752293,2.32,0.209523809,0.552380952,0.238095238,0.2,0,0.31531532,0.20720721,0.47747748,0.11500975,159,354,513,"sa875980"
2016,"Tyler Moore","SDP","A",23,249,0.307692307,2.133333333,0.165680473,0.568047337,0.266272189,0.177777777,0.022222222,0.41040462,0.21387283,0.37572254,0.10210526,366,584,950,"sa875986"
2016,"Kane Sweeney","NYY","A",23,85,0.354166666,0.789473684,0.32,0.3,0.38,0.210526315,0.105263157,0.46,0.32,0.22,0.129683,144,203,347,"sa875991"
2018,"Gabriel Garcia","MIL","A",20,381,0.283653846,0.615384615,0.192307692,0.307692307,0.5,0.307692307,0.048076923,0.40366972,0.26605505,0.33027523,0.12674271,625,953,1578,"sa875999"
2019,"Gabriel Garcia","MIL","A",21,338,0.252747252,0.688172043,0.155913978,0.344086021,0.5,0.247311827,0.118279569,0.50515464,0.25773196,0.2371134,0.13362382,542,835,1377,"sa875999"
2016,"Bobby Wernes","HOU","A",21,360,0.263565891,2.20338983,0.237903225,0.524193548,0.237903225,0.237288135,0,0.38314176,0.21072797,0.40613027,0.06579849,542,917,1459,"sa876020"
2017,"Bobby Wernes","COL","A",22,293,0.330097087,0.929411764,0.207729468,0.381642512,0.410628019,0.188235294,0.058823529,0.47196262,0.21495327,0.31308411,0.05405405,439,708,1147,"sa876020"
2017,"Kyle Nowlin","OAK","A",23,490,0.335766423,1.434782608,0.19133574,0.476534296,0.332129963,0.119565217,0.119565217,0.43157895,0.24912281,0.31929825,0.09937289,859,1214,2073,"sa876028"
2017,"A.J. Kennedy","SDP","A",23,149,0.2,0.33898305,0.081395348,0.232558139,0.686046511,0.237288135,0.033898305,0.53409091,0.25,0.21590909,0.21851852,156,384,540,"sa876029"
2016,"Gus Craig","SEA","A",23,277,0.292134831,1.01369863,0.201086956,0.402173913,0.39673913,0.260273972,0.08219178,0.5027027,0.17837838,0.31891892,0.12650602,325,671,996,"sa876035"
2016,"Keach Ballard","HOU","A",23,96,0.272727272,1.041666666,0.268656716,0.373134328,0.358208955,0.25,0.041666666,0.37142857,0.24285714,0.38571429,0.0989011,144,220,364,"sa876050"
2019,"Griffin Conine","TOR","A",21,348,0.405063291,1.044776119,0.217142857,0.4,0.382857142,0.119402985,0.328358208,0.39444444,0.3,0.30555556,0.20623671,540,871,1411,"sa876060"
2016,"Aaron Mizell","HOU","A",22,156,0.343137254,1.27027027,0.176470588,0.460784313,0.362745098,0.27027027,0.054054054,0.37735849,0.29245283,0.33018868,0.1254417,198,368,566,"sa876079"
2016,"Kris Goodman","MIA","A",23,61,0.216216216,4.333333333,0.111111111,0.722222222,0.166666666,0,0,0.34210526,0.23684211,0.42105263,0.15048544,70,136,206,"sa876084"
2019,"DJ Neal","TOR","A",22,307,0.305825242,1.65079365,0.169154228,0.517412935,0.313432835,0.238095238,0.063492063,0.4245283,0.28773585,0.28773585,0.14656772,378,700,1078,"sa876087"
2016,"Andrew Guillotte","TOR","A",23,508,0.294429708,1.075342465,0.194148936,0.417553191,0.388297872,0.315068493,0.02739726,0.5052356,0.2460733,0.2486911,0.08711006,607,1092,1699,"sa876089"
2016,"Thomas Spitz","STL","A",24,251,0.307692307,1.508474576,0.163841807,0.502824858,0.333333333,0.27118644,0.016949152,0.34946237,0.27419355,0.37634409,0.07885714,332,543,875,"sa876093"
2016,"Nick Dean","LAD","A",24,125,0.275362318,0.958333333,0.308823529,0.338235294,0.352941176,0.125,0.125,0.44594595,0.24324324,0.31081081,0.09657948,206,291,497,"sa876094"
2017,"Luis Silverio","ARI","A",22,418,0.331103678,1.401960784,0.175084175,0.481481481,0.343434343,0.235294117,0.049019607,0.41176471,0.26797386,0.32026144,0.11461908,478,979,1457,"sa876098"
2018,"Luis Silverio","ARI","A",23,178,0.38938053,1.388888888,0.252173913,0.434782608,0.313043478,0.222222222,0.083333333,0.44444444,0.29059829,0.26495726,0.17436662,219,452,671,"sa876098"
2017,"Collin Theroux","OAK","A",23,311,0.23076923,0.59090909,0.166666666,0.309523809,0.523809523,0.272727272,0.196969696,0.51908397,0.21374046,0.26717557,0.18419195,562,855,1417,"sa876102"
2021,"Garrett Wolforth","CIN","A",23,287,0.316455696,1.196428571,0.23125,0.41875,0.35,0.25,0.125,0.52121212,0.20606061,0.27272727,0.17098446,424,734,1158,"sa876111"
2016,"Angelo La Bruna","WSN","A",24,105,0.229729729,2.210526315,0.186666666,0.56,0.253333333,0.315789473,0.052631578,0.46666667,0.24,0.29333333,0.11260054,138,235,373,"sa876118"
2017,"Angelo La Bruna","WSN","A",25,272,0.274111675,1.586206896,0.214659685,0.481675392,0.303664921,0.344827586,0,0.47761194,0.26368159,0.25870647,0.11777302,278,656,934,"sa876118"
2016,"Brian Olson","MIN","A",23,84,0.301886792,1.222222222,0.245283018,0.415094339,0.339622641,0.111111111,0,0.41509434,0.20754717,0.37735849,0.10574018,126,205,331,"sa876130"
2019,"Ben Pelletier","PHI","A",20,411,0.263157894,0.778761061,0.1625,0.366666666,0.470833333,0.21238938,0.115044247,0.52892562,0.26033058,0.2107438,0.19541693,531,1040,1571,"sa876134"
2021,"Ben Pelletier","PHI","A",22,112,0.278688524,1.09090909,0.245901639,0.393442622,0.360655737,0.318181818,0.136363636,0.546875,0.265625,0.1875,0.18850575,147,288,435,"sa876134"
2019,"Travis Moniot","CHW","A",22,56,0.3,1.625,0.3,0.433333333,0.266666666,0.125,0,0.46666667,0.4,0.13333333,0.16049383,87,156,243,"sa876158"
2019,"Bren Spillane","CIN","A",22,243,0.375,0.913043478,0.16981132,0.396226415,0.433962264,0.260869565,0.108695652,0.44545455,0.28181818,0.27272727,0.19980411,392,629,1021,"sa876159"
2017,"Will Albertson","SFG","A",23,154,0.257425742,0.760869565,0.173469387,0.357142857,0.469387755,0.217391304,0.02173913,0.46078431,0.2254902,0.31372549,0.10283688,200,364,564,"sa876182"
2016,"Quinnton Mack","ARI","A",24,61,0.264705882,0.9375,0.088235294,0.44117647,0.470588235,0.3125,0,0.41176471,0.17647059,0.41176471,0.14112903,95,153,248,"sa876197"
2016,"Jordan George","PIT","A",23,132,0.404761904,1.29032258,0.154761904,0.476190476,0.369047619,0.129032258,0,0.50588235,0.22352941,0.27058824,0.04355401,258,316,574,"sa876211"
2016,"Gage Green","LAD","A",23,371,0.265765765,1.166666666,0.191111111,0.435555555,0.373333333,0.202380952,0.083333333,0.40084388,0.31223629,0.28691983,0.12861492,433,881,1314,"sa876215"
2017,"Gage Green","LAD","A",24,107,0.25,0.833333333,0.153846153,0.384615384,0.461538461,0.277777777,0,0.4625,0.275,0.2625,0.11212121,110,220,330,"sa876215"
2016,"Jordan Serena","LAA","A",23,436,0.327526132,1.431578947,0.175,0.485714285,0.339285714,0.221052631,0.021052631,0.44897959,0.21768707,0.33333333,0.089477,592,995,1587,"sa876218"
2018,"Michael Hickman","CHW","A",21,309,0.328358208,1.169014084,0.226130653,0.417085427,0.356783919,0.295774647,0.042253521,0.48292683,0.2195122,0.29756098,0.14145031,373,744,1117,"sa876234"
2019,"Michael Hickman","CHW","A",22,234,0.280575539,0.602739726,0.176056338,0.309859154,0.514084507,0.246575342,0.08219178,0.48630137,0.17808219,0.33561644,0.19003476,276,587,863,"sa876234"
2016,"Tanner Stanley","KCR","A",22,209,0.259740259,1.604166666,0.161073825,0.516778523,0.322147651,0.208333333,0.020833333,0.4375,0.3,0.2625,0.07652399,292,479,771,"sa876268"
2017,"Sam McDonnell","LAA","A",21,419,0.301418439,0.950413223,0.169014084,0.404929577,0.426056338,0.20661157,0.049586776,0.42361111,0.18402778,0.39236111,0.09336768,581,972,1553,"sa876277"
2019,"Kevin Santiago","TBR","A",21,68,0.212121212,0.736842105,0.057142857,0.4,0.542857142,0.105263157,0.105263157,0.28571429,0.42857143,0.28571429,0.18534483,92,140,232,"sa876308"
2016,"Josh Delph","LAA","A",23,129,0.317647058,3.6,0.178571428,0.642857142,0.178571428,0.133333333,0,0.26136364,0.25,0.48863636,0.06888889,188,262,450,"sa876314"
2017,"Mattingly Romanin","TOR","A",24,122,0.271604938,1.739130434,0.2125,0.5,0.2875,0.304347826,0,0.44578313,0.30120482,0.25301205,0.09978769,193,278,471,"sa876324"
2017,"Billy Endris","ARI","A",23,82,0.25,1.3,0.163636363,0.472727272,0.363636363,0.2,0,0.42857143,0.17857143,0.39285714,0.12738854,101,213,314,"sa876334"
2016,"R.J. Dennard","STL","A",23,450,0.3,1.207547169,0.181818181,0.447552447,0.37062937,0.132075471,0.047169811,0.44745763,0.23050847,0.3220339,0.14251781,607,1077,1684,"sa876336"
2016,"Dalton Kelly","SEA","A",21,564,0.367123287,1.439655172,0.224657534,0.457534246,0.317808219,0.112068965,0.060344827,0.392,0.21333333,0.39466667,0.1064133,792,1313,2105,"sa876363"
2018,"Matt Morales","KCR","A",21,129,0.304347826,1.291666666,0.20289855,0.449275362,0.347826086,0.208333333,0.041666666,0.33802817,0.28169014,0.38028169,0.16570328,188,331,519,"sa876379"
2019,"Matt Morales","KCR","A",22,58,0.285714285,0.923076923,0.242424242,0.363636363,0.393939393,0.307692307,0,0.47222222,0.22222222,0.30555556,0.24623116,53,146,199,"sa876379"
2019,"Brayan Hernandez","MIA","A",21,70,0.195121951,1.055555555,0.051282051,0.487179487,0.461538461,0.222222222,0,0.53658537,0.34146341,0.12195122,0.26637555,56,173,229,"sa876536"
2017,"Nash Knight","TOR","A",24,376,0.316205533,2.385964912,0.23715415,0.537549407,0.225296442,0.140350877,0.052631578,0.45559846,0.18532819,0.35907336,0.07375887,579,831,1410,"sa876814"
2018,"Shean Michel","ATL","A",20,116,0.38028169,0.964285714,0.19117647,0.397058823,0.411764705,0.142857142,0,0.34722222,0.30555556,0.34722222,0.13043478,172,288,460,"sa877018"
2018,"Alexis Garcia","DET","A",20,225,0.303448275,1.416666666,0.171428571,0.485714285,0.342857142,0.208333333,0.020833333,0.41496599,0.25170068,0.33333333,0.13569682,281,537,818,"sa877124"
2018,"Juan Camacho","SEA","A",22,135,0.336538461,2.28,0.226415094,0.537735849,0.235849056,0.28,0.12,0.54205607,0.1682243,0.28971963,0.1463964,119,325,444,"sa877333"
2019,"Ricardo Rodriguez","ATL","A",21,264,0.295336787,1.393939393,0.145945945,0.497297297,0.356756756,0.348484848,0,0.44329897,0.20618557,0.35051546,0.11240721,316,627,943,"sa877334"
2021,"Ricardo Rodriguez","ATL","A",23,185,0.300813008,1.222222222,0.2,0.44,0.36,0.377777777,0.088888888,0.48818898,0.23622047,0.27559055,0.11064426,276,438,714,"sa877334"
2019,"Gilbert Lara","WSN","A",21,343,0.292887029,1.644736842,0.148305084,0.529661016,0.322033898,0.22368421,0.118421052,0.45418327,0.1752988,0.37051793,0.17380353,384,807,1191,"sa877337"
2017,"Gilbert Lara","MIL","A",19,234,0.28169014,1.829268292,0.183098591,0.528169014,0.288732394,0.146341463,0.073170731,0.53741497,0.26530612,0.19727891,0.19483568,269,583,852,"sa877337"
2018,"Gilbert Lara","MIL","A",20,452,0.306306306,1.5,0.207317073,0.475609756,0.31707317,0.173076923,0.048076923,0.4159292,0.22418879,0.35988201,0.14990266,453,1088,1541,"sa877337"
2016,"Carlos Sepulveda","CHC","A",19,365,0.351724137,1.934210526,0.22027972,0.513986013,0.265734265,0.184210526,0.013157894,0.40540541,0.21621622,0.37837838,0.06231003,458,858,1316,"sa877338"
2019,"Amado Nunez","CHW","A",21,325,0.284210526,1.578125,0.136125654,0.528795811,0.335078534,0.125,0.125,0.52525253,0.20707071,0.26767677,0.19028662,414,842,1256,"sa877349"
2016,"Cody Daily","CHW","A",23,480,0.328571428,1.107692307,0.210374639,0.41498559,0.374639769,0.184615384,0.03076923,0.48876404,0.27247191,0.23876404,0.077951,680,1116,1796,"sa877350"
2019,"Jhoandro Alfaro","CHW","A",21,83,0.208333333,1.333333333,0.106382978,0.510638297,0.382978723,0.555555555,0.055555555,0.48,0.18,0.34,0.21153846,94,218,312,"sa877352"
2017,"Ricky Aracena","KCR","A",19,114,0.2,1.592592592,0.04109589,0.589041095,0.369863013,0.222222222,0,0.4375,0.3,0.2625,0.1598916,102,267,369,"sa877365"
2018,"Ricky Aracena","KCR","A",20,343,0.312757201,1.255555555,0.150627615,0.472803347,0.376569037,0.277777777,0.033333333,0.38339921,0.26086957,0.35573123,0.11646235,377,765,1142,"sa877365"
2018,"Samuel Castro","MIA","A",20,216,0.352112676,4.173913043,0.156028368,0.680851063,0.163120567,0.217391304,0.04347826,0.44055944,0.27272727,0.28671329,0.13538874,245,501,746,"sa877486"
2019,"Samuel Castro","MIA","A",21,192,0.307692307,1.285714285,0.175257731,0.463917525,0.360824742,0.428571428,0,0.42201835,0.13761468,0.44036697,0.1565097,263,459,722,"sa877486"
2017,"Arquimedes Gamboa","PHI","A",19,350,0.291338582,1.311827956,0.169884169,0.471042471,0.359073359,0.247311827,0.064516129,0.49811321,0.20377358,0.29811321,0.0700236,481,790,1271,"sa877497"
2017,"Juan Luis","PHI","A",21,54,0.138888888,2,0.108108108,0.594594594,0.297297297,0.09090909,0.272727272,0.38461538,0.28205128,0.33333333,0.16759777,49,130,179,"sa877499"
2018,"Rodolfo Duran","PHI","A",20,336,0.285067873,1.079545454,0.224576271,0.402542372,0.372881355,0.34090909,0.204545454,0.5375,0.24166667,0.22083333,0.10272873,436,810,1246,"sa877500"
2017,"Izzy Wilson","ATL","A",19,191,0.362068965,1.96875,0.181034482,0.543103448,0.275862068,0.3125,0.0625,0.57142857,0.20168067,0.22689076,0.17436662,237,434,671,"sa877504"
2018,"Izzy Wilson","ATL","A",20,257,0.319148936,1.050847457,0.147887323,0.436619718,0.415492957,0.305084745,0.101694915,0.55704698,0.26174497,0.18120805,0.16112266,371,591,962,"sa877504"
2019,"Izzy Wilson","TBR","A",21,98,0.314814814,1.5,0.122807017,0.526315789,0.350877192,0.2,0.15,0.50877193,0.22807018,0.26315789,0.12777778,137,223,360,"sa877504"
2019,"Adrian Rondon","LAA","A",20,168,0.321428571,1.65625,0.212962962,0.49074074,0.296296296,0.15625,0,0.49107143,0.25,0.25892857,0.13412564,206,383,589,"sa877519"
2017,"Adrian Rondon","TBR","A",18,438,0.298850574,1.593023255,0.167910447,0.511194029,0.320895522,0.15116279,0.104651162,0.43542435,0.26937269,0.29520295,0.14840326,538,1059,1597,"sa877519"
2018,"Adrian Rondon","TBR","A",19,181,0.252173913,2.481481481,0.168141592,0.592920353,0.238938053,0.111111111,0,0.4,0.2,0.4,0.15055249,261,463,724,"sa877519"
2016,"Christian Correa","HOU","A",23,229,0.287581699,1.236363636,0.18,0.453333333,0.366666666,0.418181818,0.018181818,0.48051948,0.21428571,0.30519481,0.13100962,291,541,832,"sa877549"
2016,"Peter Maris","TBR","A",22,329,0.303418803,1.164705882,0.226890756,0.415966386,0.357142857,0.2,0.058823529,0.46311475,0.25819672,0.27868852,0.07673267,481,731,1212,"sa877608"
2016,"Leudys Baez","ATL","A",21,209,0.333333333,2.03030303,0.166666666,0.558333333,0.275,0.242424242,0.03030303,0.4765625,0.1875,0.3359375,0.16245007,263,488,751,"sa877609"
2017,"Leudys Baez","ATL","A",22,129,0.360465116,2.476190476,0.13095238,0.619047619,0.25,0.142857142,0.095238095,0.46590909,0.13636364,0.39772727,0.15981735,140,298,438,"sa877609"
2016,"Josh Swirchak","STL","A",23,69,0.255813953,1.923076923,0.095238095,0.595238095,0.309523809,0.23076923,0,0.46511628,0.23255814,0.30232558,0.13419913,71,160,231,"sa878294"
2019,"Malvin Matos","PHI","A",22,455,0.314079422,1.25,0.199288256,0.444839857,0.355871886,0.37,0.1,0.50340136,0.26530612,0.23129252,0.1143018,680,1096,1776,"sa878742"
2016,"Garrett Hope","LAD","A",22,82,0.363636363,1,0.227272727,0.386363636,0.386363636,0.117647058,0,0.34090909,0.25,0.40909091,0.19494585,85,192,277,"sa879514"
2018,"Garrett Hope","LAD","A",24,73,0.125,0.588235294,0.15625,0.3125,0.53125,0.352941176,0.117647058,0.47058824,0.29411765,0.23529412,0.13029316,135,172,307,"sa879514"
2016,"Dylan Becker","STL","A",23,178,0.278260869,2.5,0.147826086,0.608695652,0.24347826,0.285714285,0,0.4,0.2173913,0.3826087,0.07228916,267,397,664,"sa879517"
2016,"Leonardo Laffita","DET","A",24,293,0.24347826,1.507042253,0.21585903,0.471365638,0.31277533,0.450704225,0.028169014,0.55793991,0.15450644,0.28755365,0.08359457,303,654,957,"sa879555"
2019,"Jeremy Fernandez","ATL","A",21,298,0.321428571,1.341463414,0.135135135,0.495495495,0.369369369,0.341463414,0.012195121,0.36,0.30222222,0.33777778,0.15302144,284,742,1026,"sa880735"
2017,"Emilio Gustave","TBR","A",22,116,0.289855072,1.142857142,0.166666666,0.444444444,0.388888888,0.178571428,0.178571428,0.39473684,0.26315789,0.34210526,0.12850467,145,283,428,"sa880795"
2018,"Emilio Gustave","TBR","A",23,377,0.306722689,1.235294117,0.173913043,0.456521739,0.369565217,0.294117647,0.035294117,0.47773279,0.18623482,0.33603239,0.1724392,414,943,1357,"sa880795"
2018,"Jay Feliciano","MIL","A",22,255,0.237804878,1.073529411,0.140243902,0.445121951,0.414634146,0.279411764,0.058823529,0.51190476,0.23214286,0.25595238,0.14055794,325,607,932,"sa881295"
2018,"Ronaldo Hernandez","TBR","A",20,449,0.291925465,0.878571428,0.205438066,0.371601208,0.422960725,0.328571428,0.15,0.55685131,0.23323615,0.20991254,0.11494253,549,1017,1566,"sa881850"
2016,"Christian Cavaness","MIN","A",22,251,0.325925925,2.235294117,0.153846153,0.584615384,0.261538461,0.088235294,0,0.42753623,0.25362319,0.31884058,0.12572534,377,657,1034,"sa882090"
