Season,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
2017,"Caleb Hamilton","MIN","A",22,92,307,367,68,37,18,4,9,51,42,54,0,97,3,2,1,7,3,4,0.221498371,"19842"
2017,"Abraham Toro","HOU","A",20,37,134,158,28,14,3,2,9,25,17,21,0,30,2,1,0,1,2,0,0.208955223,"19844"
2017,"Luis Rengifo","SEA","A",20,102,400,450,100,61,24,4,11,65,44,33,0,80,8,3,6,8,29,14,0.25,"19858"
2017,"Luis Rengifo","TBR","A",20,23,96,104,24,19,3,1,1,14,8,8,0,17,0,0,0,0,5,3,0.25,"19858"
2017,"Rene Pinto","TBR","A",20,70,269,293,76,56,16,2,2,30,36,17,0,41,3,4,0,9,1,0,0.282527881,"19859"
2017,"Adam Haseley","PHI","A",21,18,66,74,17,12,3,1,1,15,6,6,0,13,0,1,1,2,0,1,0.257575757,"19878"
2017,"Emmanuel Rivera","KCR","A",21,122,464,508,144,100,27,5,12,60,72,31,1,87,10,3,0,17,8,10,0.310344827,"19890"
2017,"Connor Wong","LAD","A",21,27,97,107,27,16,6,0,5,19,18,7,0,26,2,1,0,5,1,1,0.278350515,"19896"
2017,"Gavin Sheets","CHW","A",21,52,192,218,51,38,10,0,3,16,25,20,1,34,4,1,1,1,0,0,0.265625,"19901"
2017,"Diego A. Castillo","NYY","A",19,118,463,510,122,103,15,3,1,66,42,31,0,51,1,2,13,12,9,5,0.26349892,"19906"
2017,"Anderson Tejeda","TEX","A",19,115,401,446,99,58,24,9,8,68,53,36,0,132,2,4,3,5,10,7,0.246882793,"19909"
2017,"Jesus Sanchez","TBR","A",19,117,475,512,145,97,29,4,15,81,82,32,2,91,1,4,0,12,7,2,0.305263157,"19913"
2017,"Blake Perkins","WSN","A",20,129,482,572,123,84,27,4,8,105,48,72,1,118,5,6,7,9,31,8,0.255186721,"19921"
2017,"Ryan McKenna","BAL","A",20,126,468,530,120,78,33,2,7,62,42,43,0,128,11,3,5,5,20,2,0.256410256,"19928"
2017,"Luke Williams","PHI","A",20,115,402,442,87,70,16,0,1,41,27,28,0,83,2,3,7,5,29,2,0.21641791,"19931"
2017,"Aaron Whitefield","MIN","A",20,117,413,460,108,73,18,6,11,66,57,31,1,118,7,8,1,8,33,9,0.26150121,"19938"
2017,"Cristian Pache","ATL","A",18,119,469,514,132,111,13,8,0,60,42,39,1,104,0,2,4,6,32,14,0.281449893,"19948"
2017,"Andres Gimenez","NYM","A",18,92,347,399,92,75,9,4,4,50,31,28,0,61,16,2,6,5,14,8,0.265129682,"19950"
2017,"Khalil Lee","KCR","A",19,121,451,532,107,60,24,6,17,71,61,65,0,171,10,3,3,4,20,18,0.237250554,"19952"
2017,"Josh Lowe","TBR","A",19,118,456,507,122,86,26,2,8,60,55,42,0,144,0,5,4,5,22,8,0.267543859,"19953"
2017,"Gavin Lux","LAD","A",19,111,434,501,106,77,14,8,7,68,39,56,0,88,3,5,3,6,27,10,0.244239631,"19955"
2017,"Mickey Moniak","PHI","A",19,123,466,509,110,77,22,6,5,53,44,28,1,110,6,7,2,7,11,7,0.236051502,"19956"
2017,"Blake Rutherford","NYY","A",20,71,274,304,77,53,20,2,2,41,30,25,0,55,2,3,0,7,9,4,0.281021897,"19957"
2017,"Blake Rutherford","CHW","A",20,30,122,136,26,21,5,0,0,11,5,13,0,21,0,0,1,1,1,0,0.213114754,"19957"
2017,"Carter Kieboom","WSN","A",19,48,179,210,53,33,12,0,8,36,26,28,3,40,3,0,0,4,2,2,0.296089385,"19958"
2017,"Taylor Trammell","CIN","A",19,129,491,571,138,91,24,10,13,80,77,71,1,123,1,7,0,4,41,12,0.281059063,"19960"
2017,"Colton Welker","COL","A",19,67,254,279,89,64,18,1,6,32,33,18,3,42,5,2,0,6,5,7,0.3503937,"19961"
2017,"Eguy Rosario","SDP","A",17,50,180,204,37,26,9,2,0,15,13,20,0,51,3,0,1,4,17,5,0.205555555,"19964"
2017,"Bobby Dalbec","BOS","A",22,78,284,329,70,42,15,0,13,48,39,36,0,123,7,1,1,3,4,5,0.246478873,"19966"
2017,"Ryan Aguilar","MIL","A",22,105,350,409,72,58,8,4,2,42,23,49,0,96,2,2,6,4,7,2,0.205714285,"19967"
2017,"Tres Barrera","WSN","A",22,67,237,268,66,39,18,1,8,28,27,23,0,58,6,2,0,8,1,0,0.278481012,"19977"
2017,"Conner Capel","CLE","A",20,119,439,492,108,57,22,7,22,73,61,43,0,108,4,4,2,6,15,10,0.246013667,"19983"
2017,"Santiago Espinal","BOS","A",22,123,492,544,138,112,18,4,4,64,46,39,0,66,3,5,5,11,20,6,0.280487804,"19997"
2017,"Keston Hiura","MIL","A",20,27,105,115,35,22,11,2,0,14,15,7,0,24,1,2,0,0,2,0,0.333333333,"20003"
2017,"Miles Mastrobuoni","TBR","A",21,104,379,439,100,77,17,3,3,61,39,51,1,66,0,6,3,6,18,7,0.263852242,"20017"
2017,"Kramer Robertson","STL","A",22,54,215,242,58,43,12,0,3,34,13,21,0,36,6,0,0,2,10,4,0.269767441,"20022"
2017,"Hunter Owen","PIT","A",23,83,291,343,85,49,21,4,11,49,45,24,1,68,24,4,0,9,3,2,0.292096219,"20034"
2017,"Isaac Paredes","CHC","A",18,92,337,384,89,57,25,0,7,49,49,29,0,54,13,3,2,7,2,1,0.264094955,"20036"
2017,"Isaac Paredes","DET","A",18,32,115,133,25,18,3,0,4,16,21,13,0,13,5,0,0,8,0,0,0.217391304,"20036"
2017,"Jorge Ona","SDP","A",20,107,415,465,115,85,18,1,11,54,64,40,2,115,8,2,0,13,8,2,0.277108433,"20040"
2017,"Brian Miller","MIA","A",21,57,233,258,75,56,17,1,1,42,28,23,0,35,1,1,0,3,21,6,0.321888412,"20047"
2017,"Juan Soto","WSN","A",18,23,86,96,31,23,5,0,3,15,14,10,2,8,0,0,0,6,1,2,0.360465116,"20123"
2018,"Juan Soto","WSN","A",19,16,59,74,22,9,5,3,5,12,24,14,1,13,0,1,0,4,2,0,0.372881355,"20123"
2017,"Dylan Carlson","STL","A",18,115,383,451,92,66,18,1,7,63,42,52,1,116,9,3,4,5,6,6,0.240208877,"20126"
2018,"Miguel Vargas","LAD","A",18,23,75,89,16,14,1,1,0,4,6,10,0,20,1,2,1,3,0,0,0.213333333,"20178"
2019,"Miguel Vargas","LAD","A",19,70,280,323,91,64,20,2,5,53,45,35,1,43,3,5,0,7,9,1,0.325,"20178"
2018,"Brendan McKay","TBR","A",22,27,63,91,16,13,2,0,1,12,16,28,2,13,0,0,0,6,0,0,0.253968253,"20186"
2018,"Brandon Marsh","LAA","A",20,34,132,154,39,23,12,1,3,26,24,21,2,40,0,1,0,2,4,0,0.295454545,"20202"
2018,"Jo Adell","LAA","A",19,25,95,108,31,17,7,1,6,23,29,11,0,26,1,1,0,2,4,1,0.326315789,"20220"
2019,"Gilberto Celestino","MIN","A",20,117,450,503,124,87,24,3,10,52,51,48,1,81,4,1,0,20,14,8,0.275555555,"20233"
2018,"Kevin Smith","TOR","A",21,46,183,204,65,31,23,4,7,36,44,17,1,33,1,3,0,2,12,1,0.355191256,"20242"
2017,"Mario Feliciano","MIL","A",18,104,402,446,101,79,16,2,4,47,36,34,1,72,7,1,2,7,10,2,0.251243781,"20263"
2017,"Jonathan Arauz","HOU","A",18,36,127,149,28,23,3,2,0,23,4,20,1,18,1,0,1,1,0,1,0.22047244,"20275"
2018,"Jonathan Arauz","HOU","A",19,54,204,237,61,40,11,6,4,31,29,30,0,38,2,1,0,3,7,6,0.299019607,"20275"
2017,"Ben Rortvedt","MIN","A",19,89,308,336,69,49,16,0,4,33,30,22,0,60,4,1,1,6,1,0,0.224025974,"20287"
2018,"Ben Rortvedt","MIN","A",20,39,145,157,40,28,9,2,1,14,16,10,0,35,1,1,0,2,1,0,0.275862068,"20287"
2018,"Jake Meyers","HOU","A",22,61,225,257,68,42,18,3,5,35,22,23,0,43,7,1,1,4,13,7,0.302222222,"20308"
2018,"Corey Julks","HOU","A",22,64,232,261,60,42,12,2,4,40,31,27,0,50,2,0,0,6,14,6,0.258620689,"20311"
2018,"Stuart Fairchild","CIN","A",22,67,235,276,65,41,12,5,7,40,37,31,0,65,8,2,0,4,17,4,0.276595744,"20321"
2018,"Alex Kirilloff","MIN","A",20,65,252,281,84,46,20,5,13,36,56,24,4,47,2,3,0,4,1,1,0.333333333,"20325"
2017,"Luis Gonzalez","CHW","A",21,63,233,277,57,38,13,4,2,26,12,38,0,50,3,1,2,2,2,3,0.244635193,"20332"
2018,"Luis Gonzalez","CHW","A",22,55,230,255,69,43,16,2,8,35,26,21,0,57,1,2,1,4,7,2,0.3,"20332"
2018,"Ernie Clement","CLE","A",22,54,221,247,59,43,14,1,1,34,15,23,1,21,1,1,1,4,11,6,0.266968325,"20352"
2018,"Luis Garcia Jr.","WSN","A",18,78,296,323,88,67,14,4,3,48,31,19,0,49,0,4,4,6,8,5,0.297297297,"20391"
2018,"Jared Young","CHC","A",22,69,259,293,81,52,13,6,10,41,53,20,0,47,6,6,2,7,1,0,0.312741312,"20404"
2017,"Royce Lewis","MIN","A",18,18,71,80,21,17,2,1,1,16,10,6,0,16,2,1,0,1,3,1,0.295774647,"20437"
2018,"Royce Lewis","MIN","A",19,75,295,327,93,61,23,0,9,50,53,24,1,49,3,4,1,3,22,4,0.315254237,"20437"
2018,"Brewer Hicklen","KCR","A",22,82,306,347,94,56,18,3,17,59,65,24,1,98,13,4,0,5,29,6,0.307189542,"20450"
2017,"Jazz Chisholm Jr.","ARI","A",19,29,109,125,27,19,5,2,1,14,12,10,0,39,3,1,2,1,3,0,0.247706422,"20454"
2018,"Jazz Chisholm Jr.","ARI","A",20,76,307,341,75,39,17,4,15,52,43,30,0,97,1,3,0,3,8,2,0.244299674,"20454"
2018,"Irving Lopez","STL","A",23,77,289,337,79,54,20,1,4,46,26,31,0,54,13,3,1,4,2,2,0.273356401,"20463"
2018,"Seth Beer","HOU","A",21,29,112,132,39,29,7,0,3,15,16,15,0,17,4,0,0,1,1,0,0.348214285,"20493"
2018,"Scott Hurst","STL","A",22,49,190,216,56,41,11,1,3,28,25,19,0,41,3,4,0,4,7,4,0.294736842,"20501"
2018,"William Contreras","ATL","A",20,82,307,342,90,61,17,1,11,54,39,29,0,73,4,2,0,8,1,1,0.293159609,"20503"
2018,"Drew Waters","ATL","A",19,84,337,365,102,55,32,6,9,58,36,21,0,72,6,1,0,6,20,5,0.302670623,"20505"
2018,"Jack Larsen","SEA","A",23,88,305,365,81,47,17,5,12,52,58,54,2,107,5,1,0,1,2,4,0.26557377,"20510"
2018,"Nolan Jones","CLE","A",20,90,323,389,90,62,12,0,16,46,49,63,0,97,0,3,0,7,2,1,0.27863777,"20529"
2018,"Mickey McDonald","OAK","A",23,110,391,442,111,91,15,3,2,59,25,41,2,76,3,0,7,5,22,0,0.283887468,"20533"
2018,"Vidal Brujan","TBR","A",20,95,377,434,118,90,18,5,5,86,41,48,0,53,5,3,1,2,43,15,0.312997347,"20536"
2018,"Jose Miranda","MIN","A",20,104,401,439,111,75,22,1,13,52,72,26,0,51,6,6,0,14,0,1,0.27680798,"20538"
2018,"Jose Devers","MIA","A",18,85,337,362,92,76,12,4,0,46,24,15,0,49,5,1,4,4,13,6,0.272997032,"20540"
2018,"Elehuris Montero","STL","A",19,103,382,425,123,77,28,3,15,68,69,33,1,81,6,4,0,11,2,0,0.321989528,"20543"
2018,"Kody Clemens","DET","A",22,41,149,174,45,29,10,2,4,18,17,21,1,27,1,2,1,2,3,1,0.302013422,"20572"
2019,"Ivan Herrera","STL","A",19,69,248,291,71,53,10,0,8,41,42,35,1,56,5,3,0,11,1,1,0.286290322,"20599"
2018,"Carlos Perez","CHW","A",21,78,276,286,80,58,18,1,3,33,32,4,0,31,1,4,1,10,0,1,0.289855072,"20805"
2017,"Dermis Garcia","NYY","A",19,30,110,125,25,10,6,1,8,12,20,14,0,42,0,1,0,0,0,0,0.227272727,"20926"
2018,"Dermis Garcia","NYY","A",20,88,324,363,78,44,17,2,15,37,50,36,1,111,2,1,0,4,3,2,0.24074074,"20926"
2018,"Oscar Gonzalez","CLE","A",20,114,462,480,135,96,25,1,13,52,52,12,0,107,2,4,0,9,5,6,0.292207792,"20970"
2017,"Leo Rivas","LAA","A",19,26,90,116,24,19,5,0,0,24,7,20,0,22,3,1,2,1,8,1,0.266666666,"21009"
2018,"Leo Rivas","LAA","A",20,119,454,547,106,79,16,7,4,62,34,84,0,138,3,2,4,7,16,10,0.233480176,"21009"
2017,"Trey Cabbage","MIN","A",20,47,161,178,36,26,7,1,2,12,13,15,0,57,0,2,0,3,0,2,0.223602484,"21078"
2018,"Trey Cabbage","MIN","A",21,99,340,375,83,49,22,4,8,34,45,28,2,119,4,3,0,5,3,0,0.244117647,"21078"
2019,"Trey Cabbage","MIN","A",22,18,67,77,21,13,1,1,6,16,16,9,0,20,1,0,0,0,2,0,0.313432835,"21078"
2018,"Alejo Lopez","CIN","A",22,65,234,260,75,57,16,2,0,29,17,18,1,31,4,3,1,2,7,6,0.32051282,"21127"
2017,"Tyler Payne","CHC","A",24,53,184,206,45,32,7,0,6,21,32,18,0,39,1,2,1,9,0,0,0.244565217,"21139"
2018,"Tyler Payne","CHC","A",25,13,50,53,14,11,2,1,0,5,10,3,0,10,0,0,0,2,0,0,0.28,"21139"
2018,"Sean Bouchard","COL","A",22,125,463,515,119,69,34,2,14,77,75,41,0,128,7,4,0,6,22,9,0.257019438,"21270"
2018,"Dalton Guthrie","PHI","A",22,91,307,347,74,53,16,0,5,42,30,21,1,56,6,7,6,10,3,6,0.241042345,"21293"
2018,"Mark Kolozsvary","CIN","A",22,82,275,310,62,42,16,1,3,26,27,24,0,76,10,1,0,5,3,0,0.225454545,"21304"
2018,"Michael Papierski","HOU","A",22,93,297,369,55,38,12,0,5,44,27,64,0,69,8,0,0,5,4,1,0.185185185,"21386"
2019,"Lars Nootbaar","STL","A",21,29,106,122,26,16,4,1,5,17,18,16,1,13,0,0,0,5,2,1,0.245283018,"21454"
2018,"Luken Baker","STL","A",21,37,139,156,40,28,9,0,3,16,15,16,0,31,0,1,0,10,0,0,0.287769784,"21497"
2018,"Trevor Larnach","MIN","A",21,24,91,102,27,15,8,1,3,17,10,11,0,17,0,0,0,1,1,0,0.296703296,"21501"
2018,"Jonathan India","CIN","A",21,27,96,112,22,12,7,0,3,17,11,13,0,28,3,0,0,2,5,0,0.229166666,"21523"
2019,"Connor Kaiser","PIT","A",22,79,280,343,56,36,12,1,7,44,36,51,0,77,5,2,5,6,4,2,0.2,"21535"
2018,"Connor Kaiser","PIT","A",21,16,63,69,19,16,2,0,1,7,8,4,1,15,0,1,1,2,0,1,0.301587301,"21535"
2019,"Coco Montes","COL","A",22,132,500,549,129,84,29,3,13,56,89,29,0,122,8,8,4,8,6,11,0.258,"21547"
2018,"Matt Vierling","PHI","A",21,50,184,204,54,33,15,0,6,24,25,10,0,38,5,3,2,6,5,5,0.29347826,"21558"
2019,"Romy Gonzalez","CHW","A",22,101,352,405,86,56,22,4,4,35,45,38,0,108,8,3,4,13,11,3,0.244318181,"21562"
2019,"Cesar Salazar","HOU","A",23,71,248,279,65,45,16,1,3,28,39,17,0,41,8,6,0,3,5,3,0.262096774,"21587"
2018,"Kyle Isbel","KCR","A",21,39,159,174,46,30,12,1,3,30,14,12,0,43,2,1,0,1,12,3,0.289308176,"21614"
2019,"Alec Bohm","PHI","A",22,22,79,93,29,17,9,0,3,13,11,12,0,14,0,2,0,2,3,0,0.367088607,"21618"
2019,"Ford Proctor","TBR","A",22,121,458,536,133,96,29,2,6,76,53,69,2,90,3,5,1,12,11,8,0.290393013,"21634"
2018,"Nick Maton","PHI","A",21,114,406,466,104,65,26,5,8,52,51,43,2,103,5,7,5,2,5,3,0.256157635,"21635"
2019,"Jeremy Pena","HOU","A",21,66,242,289,71,54,8,4,5,45,41,35,0,57,6,5,0,2,17,6,0.293388429,"21636"
2019,"Rafael Marchan","PHI","A",20,63,236,265,64,48,16,0,0,21,20,24,1,31,4,1,0,5,1,3,0.27118644,"21646"
2018,"Miguel Amaya","CHC","A",19,116,414,479,106,71,21,2,12,54,52,50,5,91,11,4,0,9,1,0,0.256038647,"21693"
2017,"Oswaldo Cabrera","NYY","A",18,89,318,353,77,62,11,0,4,37,37,26,0,46,1,4,4,6,6,0,0.242138364,"21707"
2018,"Oswaldo Cabrera","NYY","A",19,126,485,526,111,80,24,1,6,48,48,28,0,66,3,5,5,16,4,9,0.228865979,"21707"
2017,"Oneil Cruz","LAD","A",18,89,342,375,82,64,9,1,8,51,36,28,1,110,0,5,0,5,8,7,0.239766081,"21711"
2017,"Oneil Cruz","PIT","A",18,16,55,63,12,7,2,1,2,9,8,8,0,22,0,0,0,1,0,0,0.218181818,"21711"
2018,"Oneil Cruz","PIT","A",19,103,402,443,115,69,25,7,14,66,59,34,2,100,3,4,0,7,11,5,0.286069651,"21711"
2019,"Enmanuel Valdez","HOU","A",20,33,120,139,33,19,11,0,3,23,20,16,0,21,3,0,0,3,2,3,0.275,"21716"
2019,"Jair Camargo","LAD","A",19,79,284,316,67,45,18,0,4,38,41,21,1,91,7,4,0,9,5,3,0.235915492,"21730"
2018,"Sebastian  Rivero","KCR","A",19,77,279,306,72,49,16,0,7,41,34,17,0,59,2,4,4,6,0,1,0.258064516,"21735"
2019,"Jose Fermin","CLE","A",20,105,393,456,115,95,12,2,6,75,41,42,2,40,11,3,6,9,28,9,0.292620865,"21746"
2018,"Esteury Ruiz","SDP","A",19,117,439,493,111,74,20,5,12,63,53,38,1,141,9,1,6,1,49,11,0.25284738,"21780"
2019,"Sherten Apostel","TEX","A",20,80,283,319,73,44,13,1,15,38,43,28,0,71,5,3,0,14,2,1,0.25795053,"21794"
2019,"Jonathan Aranda","TBR","A",21,59,211,246,58,40,13,2,3,28,35,30,1,43,0,4,0,5,1,1,0.274881516,"21837"
2019,"Freddy Fermin","KCR","A",24,54,209,226,55,35,11,0,9,37,30,14,0,37,1,1,1,5,2,0,0.263157894,"21840"
2018,"Will Benson","CLE","A",20,123,416,506,75,41,11,1,22,54,58,82,2,152,7,1,0,4,12,6,0.180288461,"21853"
2019,"Will Benson","CLE","A",21,62,217,259,59,26,12,3,18,44,55,37,1,78,0,5,0,2,18,2,0.2718894,"21853"
2019,"Bo Naylor","CLE","A",19,107,399,453,97,58,18,10,11,60,65,43,1,104,1,7,3,8,7,5,0.243107769,"21865"
2018,"Jerar Encarnacion","MIA","A",20,16,54,59,4,4,0,0,0,3,2,5,0,23,0,0,0,2,0,0,0.074074074,"21871"
2019,"Jerar Encarnacion","MIA","A",21,68,255,281,76,50,16,0,10,34,43,23,2,69,3,0,0,5,3,1,0.298039215,"21871"
2019,"Christopher Morel","CHC","A",20,73,257,278,73,45,15,7,6,36,31,11,0,60,4,3,3,3,9,6,0.284046692,"21897"
2019,"Rodolfo Castro","PIT","A",20,61,215,246,52,23,13,2,14,33,46,18,0,68,5,7,1,3,6,5,0.241860465,"21987"
2018,"Rodolfo Castro","PIT","A",19,105,385,426,89,54,19,4,12,47,50,26,1,100,1,6,8,7,6,3,0.231168831,"21987"
2019,"Grant Koch","PIT","A",22,94,337,374,68,45,15,0,8,39,34,32,0,60,2,2,1,10,1,1,0.201780415,"22045"
2022,"Grant Koch","PIT","A",25,28,83,101,19,16,2,0,1,6,8,14,0,27,3,1,0,1,0,0,0.228915662,"22045"
2018,"Steele Walker","CHW","A",21,31,113,126,21,13,5,0,3,13,17,8,0,29,2,3,0,3,5,1,0.185840707,"22093"
2019,"Steele Walker","CHW","A",22,20,74,87,27,14,10,3,0,6,11,8,0,15,3,2,0,0,4,2,0.364864864,"22093"
2019,"Hagen Danner","TOR","A",20,80,271,307,46,21,8,5,12,31,33,27,1,96,5,4,0,6,4,1,0.169741697,"22116"
2018,"Nick Pratto","KCR","A",19,127,485,537,136,87,33,2,14,79,62,45,1,150,3,4,0,2,22,5,0.280412371,"22117"
2018,"Payton Henry","MIL","A",21,98,337,389,79,52,15,2,10,44,41,38,0,124,10,3,1,10,1,3,0.234421364,"22164"
2018,"Ryan Vilade","COL","A",19,124,457,533,125,96,20,4,5,77,44,49,1,96,9,4,13,8,17,13,0.273522975,"22165"
2018,"Akil Baddoo","MIN","A",19,113,437,517,106,62,22,11,11,83,40,74,1,124,1,3,2,4,24,5,0.242562929,"22168"
2018,"Cal Mitchell","PIT","A",19,119,443,495,124,82,29,3,10,55,65,41,3,109,5,5,1,9,4,5,0.279909706,"22169"
2019,"Mark Vientos","NYM","A",19,111,416,454,106,66,27,1,12,48,62,22,0,110,8,8,0,14,1,4,0.254807692,"22184"
2019,"Brice Turang","MIL","A",19,82,303,357,87,68,13,4,2,57,31,49,2,54,1,4,0,2,21,4,0.287128712,"22186"
2018,"MJ Melendez","KCR","A",19,111,419,472,105,51,26,9,19,52,73,43,0,143,4,6,0,3,4,6,0.250596658,"22197"
2018,"Jeter Downs","CIN","A",19,120,455,524,117,79,23,2,13,63,47,52,1,103,14,1,2,5,37,10,0.257142857,"22202"
2018,"Sam Huff","TEX","A",20,118,415,448,100,57,22,3,18,53,55,23,2,140,8,2,0,5,9,1,0.240963855,"22209"
2019,"Sam Huff","TEX","A",21,30,108,114,36,16,5,0,15,22,29,6,1,37,0,0,0,0,4,1,0.333333333,"22209"
2018,"Luis Campusano","SDP","A",19,70,260,284,75,61,11,0,3,26,40,19,0,43,4,1,0,9,0,1,0.288461538,"22217"
2018,"Mason McCoy","BAL","A",23,124,482,536,128,96,18,10,4,66,47,45,0,95,4,3,1,13,13,2,0.265560165,"22232"
2017,"Jack Suwinski","SDP","A",18,125,462,532,105,71,21,4,9,64,41,55,1,139,9,4,2,3,6,5,0.227272727,"22244"
2018,"Jack Suwinski","SDP","A",19,111,392,441,100,67,16,7,10,57,57,37,0,89,5,4,3,4,7,3,0.25510204,"22244"
2019,"Sean Reynolds","MIA","A",21,68,231,266,40,18,12,1,9,28,32,33,0,145,0,2,0,0,7,4,0.173160173,"22253"
2021,"Joe Perez","HOU","A",21,12,50,59,15,9,4,0,2,7,8,9,0,13,0,0,0,0,0,2,0.3,"22254"
2018,"Bubba Thompson","TEX","A",20,84,332,363,96,65,18,5,8,52,42,23,1,104,6,2,0,1,32,7,0.289156626,"22261"
2018,"Nolan Gorman","STL","A",18,25,94,107,19,10,3,0,6,8,16,10,0,39,1,2,0,1,0,2,0.202127659,"22263"
2019,"Nolan Gorman","STL","A",19,67,241,282,58,31,14,3,10,41,41,32,3,79,7,2,0,2,2,0,0.2406639,"22263"
2019,"Xavier Edwards","SDP","A",19,77,307,344,103,85,13,4,1,44,30,30,2,35,1,4,2,3,20,9,0.335504885,"22266"
2018,"Samad Taylor","TOR","A",19,121,460,530,106,58,32,7,9,67,53,57,1,99,6,3,4,8,44,16,0.230434782,"22274"
2017,"Jake Burger","CHW","A",21,47,181,200,49,34,9,2,4,21,27,13,0,28,5,1,0,5,0,1,0.270718232,"22275"
2018,"Nick Allen","OAK","A",19,121,460,512,110,87,17,6,0,51,34,34,1,85,9,6,3,6,24,8,0.239130434,"22277"
2018,"Taylor Walls","TBR","A",21,120,467,540,142,102,28,6,6,87,57,66,1,80,4,3,0,6,31,12,0.304068522,"22458"
2019,"Livan Soto","LAA","A",19,64,245,282,54,48,5,0,1,24,20,32,0,40,1,2,2,7,6,2,0.220408163,"22471"
2019,"Buddy Kennedy","ARI","A",20,101,385,438,101,72,18,4,7,50,49,47,2,81,2,4,0,9,4,4,0.262337662,"22505"
2019,"Triston Casas","BOS","A",19,118,422,493,107,58,25,5,19,64,78,58,3,116,7,6,0,11,3,2,0.253554502,"22514"
2018,"Heliot Ramos","SFG","A",18,124,485,535,119,76,24,8,11,61,52,35,0,136,13,1,1,9,8,7,0.245360824,"22515"
2021,"Johnathan Rodriguez","CLE","A",21,59,220,240,69,50,13,1,5,29,33,16,0,54,2,2,0,7,3,1,0.313636363,"22530"
2019,"Tyler Freeman","CLE","A",20,61,236,272,69,47,16,3,3,51,24,18,0,28,17,1,0,3,11,4,0.292372881,"22532"
2021,"Lawrence Butler","OAK","A",20,88,335,396,88,47,20,4,17,62,67,55,0,131,1,5,0,3,26,4,0.262686567,"22542"
2019,"Michael Siani","CIN","A",19,121,466,531,118,96,10,6,6,75,39,46,1,109,10,1,8,7,45,15,0.253218884,"22557"
2019,"Jarred Kelenic","SEA","A",19,50,191,218,59,31,14,3,11,33,29,25,0,45,2,0,0,2,7,4,0.308900523,"22558"
2017,"Gabriel Arias","SDP","A",17,16,62,64,15,14,1,0,0,8,4,2,0,16,0,0,0,6,1,0,0.241935483,"22563"
2018,"Gabriel Arias","SDP","A",18,124,455,504,109,73,27,3,6,54,55,41,1,149,1,3,4,12,3,3,0.239560439,"22563"
2019,"Alejandro Kirk","TOR","A",20,21,77,96,23,13,6,1,3,15,8,18,0,8,0,1,0,3,1,0,0.298701298,"22581"
2019,"Gabriel Moreno","TOR","A",19,82,307,341,86,52,17,5,12,47,52,22,1,38,7,5,0,7,7,1,0.280130293,"22664"
2021,"Maikel Garcia","KCR","A",21,51,195,237,59,42,13,3,1,40,26,38,1,33,0,4,0,6,24,3,0.302564102,"22715"
2021,"Steward Berroa","TOR","A",22,82,278,333,68,44,12,5,7,60,37,50,0,76,1,1,3,0,55,9,0.244604316,"22766"
2019,"Geraldo Perdomo","ARI","A",19,90,314,385,84,63,16,3,2,48,36,56,0,56,11,2,2,5,20,8,0.267515923,"22799"
2019,"Oswald Peraza","NYY","A",19,46,183,208,50,43,5,0,2,31,13,16,0,28,6,2,1,3,18,5,0.273224043,"22823"
2021,"Alexander Canario","SFG","A",21,65,238,274,56,30,14,3,9,43,29,33,0,79,0,3,0,5,15,3,0.235294117,"22842"
2021,"Wenceel Perez","DET","A",21,23,92,107,27,20,5,1,1,16,12,12,0,21,2,1,0,2,9,1,0.29347826,"22857"
2018,"Wenceel Perez","DET","A",18,16,68,71,21,15,3,3,0,8,9,2,1,8,0,1,0,0,4,1,0.308823529,"22857"
2019,"Wenceel Perez","DET","A",19,124,459,516,107,82,16,6,3,59,30,45,0,87,0,4,8,4,21,13,0.233115468,"22857"
2019,"Tucupita Marcano","SDP","A",19,111,460,504,124,100,19,3,2,55,45,35,0,45,3,3,3,4,15,16,0.269565217,"22871"
2019,"Lenyn Sosa","CHW","A",19,122,501,536,126,82,35,2,7,72,51,27,0,102,3,3,2,10,6,6,0.251497005,"22896"
2019,"Israel Pineda","WSN","A",19,101,374,411,81,62,12,0,7,48,35,30,0,102,3,3,1,10,1,2,0.21657754,"22906"
2021,"Yainer Diaz","CLE","A",22,61,239,258,75,50,19,1,5,30,50,15,0,42,2,2,0,5,1,1,0.313807531,"23003"
2018,"David Banuelos","MIN","A",21,73,259,277,57,41,14,0,2,28,22,10,0,77,1,5,2,3,1,3,0.22007722,"23250"
2019,"David Banuelos","MIN","A",22,18,56,64,12,5,4,1,2,7,9,8,0,19,0,0,0,0,1,1,0.214285714,"23250"
2019,"Canaan Smith-Njigba","NYY","A",20,124,449,528,138,92,32,3,11,67,74,74,3,108,2,3,0,15,16,4,0.307349665,"23264"
2018,"Jacob Amaya","LAD","A",19,27,98,119,26,24,1,0,1,13,5,20,0,18,0,0,1,4,3,3,0.265306122,"23296"
2019,"Jacob Amaya","LAD","A",20,103,386,470,101,66,25,4,6,68,58,74,1,83,4,6,0,8,4,4,0.261658031,"23296"
2018,"Ryan Noda","TOR","A",22,124,403,527,103,55,24,4,20,78,80,109,3,135,10,5,0,7,14,4,0.255583126,"23312"
2018,"Nelson Velazquez","CHC","A",19,31,112,120,21,20,1,0,0,6,7,7,0,43,1,0,0,2,3,0,0.1875,"23359"
