Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2019,"Nick Ward","OAK","A",23,343,0.116618075,0.265306122,0.439560439,0.232081911,0.33431085,0.327645051,0.661955901,0.09556314,5.484803754296329,0.32,0.6594876503804699,39.23948539980629,-0.3343891035678097,0.3198899390760405,99.15502561282116,"sa3007089"
2019,"David Garza","ARI","A",24,118,0.06779661,0.237288135,0.285714285,0.176470588,0.273504273,0.225490196,0.498994469,0.049019608,3.182062949398567,0.24,0.16220149106811732,7.444814693358861,-6.16952114162115,0.2509260320255899,54.68364218128449,"sa3007093"
2019,"Kekai Rios","MIL","A",22,109,0.082568807,0.247706422,0.333333333,0.193877551,0.266055045,0.244897959,0.510953004,0.051020408,1.13822750875,0.253521126,-0.03639856702648103,6.809147640831384,-5.766806647412864,0.2500894660249763,54.14418249910816,"sa3007282"
2019,"Raynel Delgado","CLE","A",19,67,0.029850746,0.19402985,0.153846153,0.25,0.268656716,0.3125,0.581156716,0.0625,4.506552035381948,0.307692307,0.18040077458135784,5.18794729571794,-2.5422264410927435,0.2702007489417916,67.1129456122468,"sa3007288"
2019,"Brhet Bewley","KCR","A",22,244,0.12704918,0.225409836,0.563636363,0.252475247,0.355932203,0.306930693,0.662862896,0.054455446,3.1552004977260006,0.340136054,-1.462879090802744,28.92397309676603,0.7654219700475094,0.31917199290404885,102.71825764970284,"sa3007289"
2021,"Abdiel Layer","SFG","A",22,335,0.065671641,0.367164179,0.178861788,0.211726384,0.27027027,0.394136807,0.664407077,0.182410423,7.108670760123604,0.302325581,0.6179797453805804,34.3935058135012,-13.945116860844767,0.29403947280333925,71.15119114007017,"sa3007291"
2022,"Abdiel Layer","SFG","A",23,126,0.103174603,0.341269841,0.302325581,0.231481481,0.314516129,0.462962962,0.777479091,0.231481481,6.27250288737139,0.322580645,-0.5802916106767952,17.638037439696305,-1.0760392879324028,0.34517612572639217,94.25010753352431,"sa3007291"
2019,"Albee Weiss","MIN","A",23,109,0.055045871,0.504587155,0.109090909,0.18,0.247706422,0.34,0.587706422,0.16,1.30357142125,0.357142857,-0.022399118170142174,8.655943494192751,-3.9200107940514948,0.2728624090000435,68.82931740841454,"sa3007292"
2019,"Lee Solomon","SDP","A",22,362,0.104972375,0.229281767,0.457831325,0.222580645,0.32122905,0.329032258,0.650261308,0.106451613,3.000450762496712,0.292035398,-1.1420659953728318,39.30081268645736,-2.4652006378033477,0.3120471337596242,94.09759169814903,"sa3007293"
2019,"Trevor Casanova","MIN","A",23,200,0.105,0.33,0.318181818,0.205714285,0.29,0.331428571,0.621428571,0.125714286,2.8064301906228,0.296296296,0.13840242801234126,19.1883314395972,-3.88681404341977,0.2950792372226715,83.15584165534115,"sa3007294"
2019,"Luis Garcia","PHI","A",18,524,0.083969465,0.251908396,0.333333333,0.186295503,0.261036468,0.254817987,0.515854455,0.068522484,4.117513377568792,0.247023809,-1.498188338126056,33.28991971026215,-27.181722873346473,0.24604310679894228,55.0504638008389,"sa3007295"
2021,"Luis Garcia","PHI","A",20,395,0.13670886,0.235443037,0.580645161,0.246246246,0.356234096,0.423423423,0.779657519,0.177177177,6.371255955978399,0.307359307,-1.3434354849159718,60.524748351936054,7.765869509939855,0.36777294228095136,114.71954992295667,"sa3007295"
2024,"Rixon Wingrove","MIN","A",24,142,0.119718309,0.239436619,0.5,0.264462809,0.366197183,0.487603305,0.853800488,0.223140496,2.61669434625,0.31707317,-0.39707660488784313,24.636642982128755,7.264573355082168,0.39770686542484124,141.8175468498696,"sa3007298"
2021,"Rixon Wingrove","PHI","A",21,321,0.077881619,0.30529595,0.25510204,0.205574912,0.283489096,0.372822299,0.656311395,0.167247387,2.87605100771682,0.266666666,-0.23279874585568905,33.70725392356251,-9.167683059426796,0.30803253828922167,78.61761741349244,"sa3007298"
2021,"Yorlis Rodriguez","SFG","A",21,122,0.049180327,0.172131147,0.285714285,0.25,0.311475409,0.419642857,0.731118266,0.169642857,3.244694328471181,0.275862068,-0.6231220895424485,16.113835235580805,-1.4900810816437,0.32772712629349504,91.53551371869602,"sa3007299"
2022,"Yorlis Rodriguez","SFG","A",22,459,0.039215686,0.19825708,0.197802197,0.257540603,0.291028446,0.424593967,0.715622413,0.167053364,4.700675206937515,0.289634146,0.303725213278085,53.92603639393968,-14.246671685279184,0.3196257474125084,79.1020892572962,"sa3007299"
2019,"DaShawn Keirsey Jr.","MIN","A",22,143,0.125874125,0.279720279,0.45,0.137096774,0.244755244,0.161290322,0.406045566,0.024193548,4.466859121154807,0.2,-0.0509158888598904,4.864685397486256,-11.634043622870877,0.21184961945860536,29.485213021463114,"sa3007301"
2022,"Daiwer Castellanos","TBR","A",21,121,0.033057851,0.115702479,0.285714285,0.275862068,0.3,0.336206896,0.636206896,0.060344828,6.940031667943048,0.31372549,0.6077727656811476,12.362278821331351,-3.460752082604082,0.2996532489856084,78.12838700995434,"sa3007302"
2021,"Fabian Pena","SFG","A",24,96,0.041666666,0.302083333,0.137931034,0.208791208,0.25,0.395604395,0.645604395,0.186813187,3.793754676523851,0.258620689,0.13379242550581694,8.909856840877978,-4.942405179233106,0.28275104860464734,64.32059130806515,"sa3007303"
2022,"David Hollie","KCR","A",22,122,0.073770491,0.409836065,0.18,0.24074074,0.319672131,0.416666666,0.736338797,0.175925926,9.31720111335632,0.410714285,0.8300003372132778,16.563444365315604,0.6096446109344248,0.3419207070694595,103.82131291805268,"sa3007304"
2023,"David Hollie","KCR","A",23,80,0.1625,0.325,0.5,0.15,0.3625,0.45,0.8125,0.3,6.328125,0.107142857,1.384804387576878,13.447222431700697,3.4453365407400023,0.3906717300415039,134.44686910349338,"sa3007304"
2019,"Brian Rey","CIN","A",21,259,0.042471042,0.135135135,0.314285714,0.280851063,0.325581395,0.463829787,0.789411182,0.182978724,2.745621502904454,0.290816326,0.11880319961346686,37.328029775222106,7.445716374715129,0.3598399586714659,124.91680036589405,"sa3007307"
2021,"Gage Hughes","KCR","A",21,216,0.074074074,0.194444444,0.38095238,0.212765957,0.287735849,0.329787234,0.617523083,0.117021277,6.400003137280514,0.248275862,0.5306723266839981,21.093868231428697,-8.509952688561844,0.29087319323476757,71.25387053393727,"sa3007311"
2021,"Edison Mora","SFG","A",20,116,0.112068965,0.267241379,0.419354838,0.242424242,0.347826086,0.333333333,0.681159419,0.090909091,5.631345340345131,0.343283582,-0.6584327975288033,14.950263197320774,-1.7878867436467842,0.3240632202314294,89.31849248601344,"sa3007315"
2023,"Edison Mora","SFG","A",22,72,0.083333333,0.347222222,0.24,0.206349206,0.277777777,0.365079365,0.642857142,0.158730159,5.400675913562401,0.289473684,0.017677679657936096,7.068841779791892,-2.7283772582177517,0.29634221477641,72.15151312191101,"sa3007315"
2019,"Jake Brodt","TOR","A",23,400,0.1125,0.3325,0.338345864,0.237822349,0.33,0.40687679,0.73687679,0.169054441,5.313867487579367,0.341463414,0.6397347479360178,53.15633621524651,7.0060452492125735,0.3447420839080237,115.18093407984999,"sa3007316"
2018,"Luke Sherley","DET","A",22,87,0.103448275,0.218390804,0.47368421,0.171052631,0.252873563,0.197368421,0.450241984,0.02631579,5.429295492700219,0.220338983,0.37270623119547963,3.287253771735039,-6.73682165442625,0.22199783996603956,32.793585762092476,"sa3007320"
2019,"Hunter Lee","MIN","A",23,70,0.128571428,0.214285714,0.6,0.120689655,0.246376811,0.224137931,0.470514742,0.103448276,1.7499999962500001,0.119047619,-0.019599228398874402,3.3836433636915735,-4.692657555364365,0.2310955515679191,41.895954566377114,"sa3007325"
2022,"Gionti Turner","TBR","A",21,98,0.081632653,0.336734693,0.242424242,0.174418604,0.265306122,0.186046511,0.451352633,0.011627907,5.449370944521548,0.277777777,0.06334167812019587,4.935670616927178,-7.879676726756065,0.23448316722500082,38.5137482782314,"sa3007326"
2023,"Dawson Dimon","ATL","A",24,202,0.133663366,0.346534653,0.385714285,0.152941176,0.272277227,0.205882352,0.478159579,0.052941176,3.617439453881484,0.245098039,-0.049103930592536926,12.307460515903962,-12.947301358771789,0.24996431658763696,48.733227329477565,"sa3007331"
2019,"Jonah Davis","PIT","A",21,359,0.091922005,0.362116991,0.253846153,0.249211356,0.326815642,0.48895899,0.815774632,0.239747634,4.423977378648544,0.350877192,-2.6761809978052042,55.76809852952419,14.338099125868656,0.36809521796983047,134.60801190502443,"sa3007501"
2019,"Matt Kroon","PHI","A",22,152,0.078947368,0.302631578,0.260869565,0.268115942,0.328947368,0.347826086,0.676773454,0.079710144,6.33095729783566,0.391304347,-0.03821133391465992,17.616678289566906,0.07528578439799036,0.31566025042220164,100.42918932676415,"sa3007502"
2019,"Nick Dalesandro","ARI","A",22,74,0.121621621,0.202702702,0.6,0.3125,0.405405405,0.3125,0.717905405,0,4.391091438704195,0.408163265,0.3580016593914479,10.293749215160963,1.7559453864446852,0.3530940655115488,120.56671038210894,"sa3007503"
2019,"Justin Harrer","PIT","A",22,262,0.095419847,0.25572519,0.373134328,0.231441048,0.325670498,0.379912663,0.705583161,0.148471615,6.075060170602592,0.301282051,0.951631773263216,33.14641739869178,2.9105961068874677,0.329769897049871,109.62631733663675,"sa3007504"
2019,"Ruben Cardenas","CLE","A",21,354,0.076271186,0.194915254,0.391304347,0.284375,0.342776203,0.475,0.817776203,0.190625,6.085765216595952,0.331967213,-1.1506193387322128,54.496550676320894,13.653543171380857,0.37304074438209206,133.429328556986,"sa3007505"
2019,"Ruben Cardenas","TBR","A",21,127,0.102362204,0.16535433,0.619047619,0.234234234,0.322834645,0.378378378,0.701213023,0.144144144,4.275408034376685,0.261363636,-0.856151481391862,14.965873661851573,0.31315628013579944,0.3245145230293274,102.1371891095543,"sa3007505"
2022,"Ramon Mendoza","STL","A",21,91,0.164835164,0.186813186,0.882352941,0.138888888,0.311111111,0.236111111,0.547222222,0.097222223,6.61161483756567,0.166666666,-0.1613873722963035,7.51362622302844,-3.321142474590998,0.27819548831896834,69.34736156092836,"sa3007513"
2019,"Connor Smith","CLE","A",22,198,0.095959595,0.166666666,0.575757575,0.24117647,0.33502538,0.311764705,0.646790085,0.070588235,5.077788538323982,0.294964028,-0.4892322797095403,21.668653083129744,-1.1757409450570535,0.31321898904548684,94.8532627146671,"sa3007514"
2019,"Devin Foyle","OAK","A",22,393,0.132315521,0.249363867,0.530612244,0.235474006,0.347043701,0.354740061,0.701783762,0.119266055,6.159811151896962,0.31277533,-0.19313554337713867,49.78043164730227,4.437770773173932,0.3363777408256629,109.78718647653525,"sa3007515"
2018,"Kiki Menendez","LAA","A",23,108,0.055555555,0.333333333,0.166666666,0.235294117,0.277777777,0.323529411,0.601307188,0.088235294,3.4230295525,0.353846153,-0.026166681200265884,8.784711299771105,-3.6589685396015303,0.2791759294492227,70.59576759581752,"sa3007530"
2019,"Patrick Dorrian","PIT","A",23,255,0.109803921,0.250980392,0.4375,0.255707762,0.346456692,0.442922374,0.789379066,0.187214612,7.326366883227045,0.328947368,0.7511479574022815,38.07134931017943,8.643355304797373,0.3600612371925294,129.3712011196434,"sa3007629"
2019,"Max Burt","NYY","A",22,279,0.032258064,0.258064516,0.125,0.219607843,0.269784172,0.325490196,0.595274368,0.105882353,4.899824964138164,0.272222222,-0.6534472974599339,24.117230710545346,-8.080456848284438,0.2765005380987263,74.9036112189104,"sa3007631"
2019,"D.J. Artis","CHC","A",22,215,0.13488372,0.241860465,0.557692307,0.267045454,0.389671361,0.375,0.764671361,0.107954546,5.777549086216365,0.365853658,1.0873328800080344,32.079468672591105,7.2736872783478645,0.3666721635831977,129.32254849281182,"sa3007632"
2019,"Kyle Gray","NYY","A",22,340,0.108823529,0.29117647,0.373737373,0.236486486,0.325443786,0.378378378,0.703822164,0.141891892,6.911050632180826,0.335051546,-0.27061810228042305,42.16240589228669,2.9250805517772736,0.326438557995847,107.45484185375236,"sa3007636"
2018,"Scott Schreiber","HOU","A",22,238,0.06302521,0.365546218,0.172413793,0.219178082,0.281512605,0.356164383,0.637676988,0.136986301,4.468983898278471,0.333333333,0.13669022638350725,22.430220461722282,-4.991962888006303,0.2961168013700918,81.79589559175014,"sa3007637"
2019,"Scott Schreiber","HOU","A",23,122,0.163934426,0.204918032,0.8,0.29,0.409836065,0.46,0.869836065,0.17,5.347167450267926,0.356164383,0.9454021643614396,21.85313512318677,7.777296378546421,0.40688346301923034,155.25280958129602,"sa3007637"
2019,"Kyle Marinconz","WSN","A",23,429,0.104895104,0.177156177,0.592105263,0.247311827,0.335680751,0.352150537,0.687831288,0.10483871,5.523323351865383,0.295918367,0.10423035477288067,52.12120641017014,2.6129341422920813,0.32309863768832786,105.2777728298699,"sa3007638"
2021,"Nick Schnell","TBR","A",21,227,0.136563876,0.321585903,0.424657534,0.17368421,0.299559471,0.321052631,0.620612102,0.147368421,6.311185139712189,0.225225225,1.1854501962661743,23.65345261989583,-7.457970291390522,0.2988097376235256,76.02819288382666,"sa3007639"
2022,"Nick Schnell","TBR","A",22,164,0.121951219,0.347560975,0.350877192,0.257142857,0.345679012,0.385714285,0.731393297,0.128571428,3.046165844000739,0.402439024,-1.665447685867548,22.78823074013312,1.3421392670305534,0.34592963221632406,106.25819986226323,"sa3007639"
2019,"Nick Schnell","TBR","A",19,60,0.033333333,0.4,0.083333333,0.236363636,0.27118644,0.327272727,0.598459167,0.090909091,5.8684928877507385,0.40625,-0.4215170522220433,5.0024367109488015,-1.920106933956289,0.2781871627953093,72.26298550866538,"sa3007639"
2021,"Nicholas Northcut","BOS","A",22,402,0.11442786,0.226368159,0.505494505,0.260869565,0.351620947,0.513043478,0.864664425,0.252173913,3.4464285649999997,0.301652892,-0.7292374782264233,71.01486422302054,15.918864177482584,0.38668892226017026,128.89295804473159,"sa3007640"
2018,"Brendan Venter","ATL","A",21,167,0.059880239,0.221556886,0.27027027,0.174496644,0.22754491,0.295302013,0.522846923,0.120805369,2.05691964,0.192982456,0.013468821533024311,9.065847487119743,-10.555071025224617,0.23282936682184058,46.20501064420623,"sa3007645"
2019,"Brendan Venter","ATL","A",22,325,0.067692307,0.301538461,0.224489795,0.220216606,0.327160493,0.357400722,0.684561215,0.137184116,1.547077915,0.314285714,-0.05731621017912403,39.40458825581864,1.89832138621405,0.3227666072063033,105.06134452893916,"sa3007645"
2018,"Clayton Daniel","CHC","A",23,138,0.065217391,0.144927536,0.45,0.236220472,0.282608695,0.299212598,0.581821293,0.062992126,3.5074793669169377,0.275229357,-0.2381965615786612,10.42590664512687,-5.474350927404829,0.2715751766294673,65.57067769227854,"sa3007646"
2019,"Clayton Daniel","CHC","A",24,193,0.150259067,0.103626943,1.45,0.30625,0.416666666,0.4125,0.829166666,0.10625,4.673160274976443,0.338129496,-0.0999139598570764,32.740774351247566,10.473258960136198,0.3941378528252244,147.03380137470052,"sa3007646"
2019,"Austin Dennis","HOU","A",22,444,0.085585585,0.175675675,0.487179487,0.239898989,0.313063063,0.325757575,0.638820638,0.085858586,7.564925319990877,0.288401253,1.6045824666507542,45.76080589008492,-5.466017082212747,0.3046534523233637,89.32977536949997,"sa3007650"
2019,"Kyle Mottice","PIT","A",23,222,0.117117117,0.112612612,1.04,0.315789473,0.465753424,0.362573099,0.828326523,0.046783626,5.98957077558876,0.369863013,0.7182569837896153,40.36868020531181,14.749014835920372,0.40332067774855385,157.56911584622586,"sa3007655"
2021,"Jeremiah Jackson","LAA","A",21,196,0.122448979,0.331632653,0.369230769,0.263473053,0.352040816,0.526946107,0.878986923,0.263473054,7.778202960389384,0.367346938,0.4983596270903945,34.40472842369017,6.1230267992967065,0.3774953218606802,121.65013576840613,"sa3007740"
2021,"Grant Lavigne","COL","A",21,308,0.126623376,0.237012987,0.534246575,0.28076923,0.387622149,0.442307692,0.829929841,0.161538462,6.657829594476361,0.364640883,-0.027211536653339863,54.46974118694283,10.0270672057531,0.37900196146887366,122.56179997179518,"sa3007743"
2019,"Grant Lavigne","COL","A",19,526,0.129277566,0.245247148,0.527131782,0.236363636,0.346743295,0.327272727,0.674016022,0.090909091,2.5954457611074533,0.313915857,-2.1291440691566095,63.18354805460687,2.481097674877597,0.321272306501751,104.08731057701442,"sa3007743"
2019,"Brandon Howlett","BOS","A",19,465,0.120430107,0.309677419,0.388888888,0.23076923,0.341252699,0.356410256,0.697662955,0.125641026,2.7559360993065005,0.337448559,-1.9010900353314355,58.61231634661407,4.949503748564426,0.32915167520164673,109.22334016600598,"sa3007745"
2019,"Mickey Gasper","NYY","A",23,343,0.128279883,0.183673469,0.698412698,0.232638888,0.346938775,0.375,0.721938775,0.142361112,2.0518822330793434,0.268181818,0.13252648973139003,45.5489679295252,5.9654308948348165,0.3381219910599335,115.070484705818,"sa3007747"
2019,"Jimmy Smith","PHI","A",23,75,0.013333333,0.32,0.041666666,0.194444444,0.213333333,0.25,0.463333333,0.055555556,3.0441074837446926,0.270833333,-0.412092165206559,2.966838239692419,-5.688454114831717,0.2141749135653178,34.2777357271086,"sa3007752"
2019,"Sean Roby","SFG","A",20,79,0.050632911,0.379746835,0.133333333,0.186666666,0.227848101,0.4,0.627848101,0.213333334,5.14285714,0.261904761,-0.006529694830533117,7.1895395817354615,-1.927368365029962,0.28256926808176164,78.85940741878643,"sa3007788"
2022,"Malcom Quintero","CHC","A",21,137,0.131386861,0.306569343,0.428571428,0.226086956,0.323529411,0.295652173,0.619181584,0.069565217,3.006633872232233,0.333333333,-0.6811375264078379,14.391446678085384,-3.5238858329820077,0.3032756763346055,80.33033531024284,"sa3007827"
2019,"Willie MacIver","COL","A",22,480,0.070833333,0.21875,0.323809523,0.251764705,0.319327731,0.42117647,0.740504201,0.169411765,5.696330271438195,0.300319488,0.7139042492490262,63.43707735170179,8.043206282747326,0.33727751744420903,114.52002925149446,"sa3007828"
2019,"Mitchell Robinson","NYY","A",23,65,0.107692307,0.369230769,0.291666666,0.155172413,0.246153846,0.224137931,0.470291777,0.068965518,3.2461710950380023,0.242424242,-0.412092165206559,3.3823695797124063,-4.118883794208511,0.23076351239131046,45.09072565755016,"sa3007865"
2019,"Trey Dawson","HOU","A",22,426,0.093896713,0.262910798,0.357142857,0.206349206,0.29342723,0.291005291,0.584432521,0.084656085,5.169796407123682,0.281368821,-1.1819359991932288,37.29205301177697,-11.858006867049172,0.28378673604396587,75.8738709651957,"sa3007868"
2019,"Cody Roberts","BAL","A",23,192,0.109375,0.223958333,0.488372093,0.240963855,0.322916666,0.277108433,0.600025099,0.036144578,2.8170374650000003,0.314960629,-0.04135473392670974,18.163113552850575,-3.9944348747312133,0.28734529484063387,81.9725774817266,"sa3007869"
2019,"Connor Hollis","TBR","A",24,175,0.074285714,0.188571428,0.393939393,0.281045751,0.36,0.470588235,0.830588235,0.189542484,7.034037096744882,0.330508474,0.33368472335860133,28.272427508724046,8.0816752110842,0.38327147688184465,140.02661759180162,"sa3007870"
2019,"Jake Slaughter","CHC","A",22,121,0.066115702,0.181818181,0.363636363,0.277777777,0.330578512,0.37037037,0.700948882,0.092592593,3.2138030837500002,0.329545454,-0.04619818122591823,14.508130343788283,0.547667326563017,0.3272838474305208,103.92298826971047,"sa3007871"
2018,"Hunter Feduccia","LAD","A",21,119,0.12605042,0.260504201,0.483870967,0.29,0.381355932,0.35,0.731355932,0.06,2.1457835784970576,0.408450704,0.159659702796489,15.172457327442249,1.4613656525779577,0.33977289600618954,110.65827351484339,"sa3007872"
2019,"Hunter Feduccia","LAD","A",22,223,0.161434977,0.188340807,0.857142857,0.288043478,0.399103139,0.456521739,0.855624878,0.168478261,3.9533424688072207,0.34751773,0.10620369564276189,38.48438242271819,12.755595209154272,0.39808192007210225,149.57713359465956,"sa3007872"
2021,"Wilderd Patino","ARI","A",19,132,0.037878787,0.371212121,0.102040816,0.210084033,0.287878787,0.294117647,0.581996434,0.084033614,7.552249932230957,0.338235294,-0.45750200282782316,11.497131729420088,-7.549728548232651,0.27620955127658264,60.36234613906114,"sa3007874"
2022,"Wilderd Patino","ARI","A",20,338,0.068047337,0.24852071,0.273809523,0.290102389,0.370149253,0.440273037,0.81042229,0.150170648,8.287584047708325,0.37745098,6.614128067158163,56.125286832922505,5.9240333889661265,0.3747787386623781,111.8005686761977,"sa3007874"
2021,"Ryder Green","NYY","A",21,177,0.073446327,0.350282485,0.209677419,0.23076923,0.31638418,0.403846153,0.720230333,0.173076923,6.774096976712289,0.337078651,1.4586036400869489,22.96451022117525,-0.6768101713141846,0.3386781474964767,97.13717271253088,"sa3007875"
2019,"Brennen Davis","CHC","A",19,204,0.088235294,0.186274509,0.47368421,0.305084745,0.381188118,0.525423728,0.906611846,0.220338983,6.824943247357793,0.345864661,0.3154854398453608,37.704157237923134,14.167508845245825,0.414545073072509,160.19339970959334,"sa3007876"
2019,"Jack Herman","PIT","A",19,300,0.093333333,0.293333333,0.318181818,0.256603773,0.34,0.464150943,0.804150943,0.20754717,5.343984470998016,0.333333333,-1.2660232785274275,46.327275797856544,11.706106379760001,0.36687401215235393,133.81199011042418,"sa3007877"
2021,"Jack Herman","PIT","A",21,243,0.094650205,0.288065843,0.328571428,0.253456221,0.32510288,0.493087557,0.818190437,0.239631336,4.4796252868325706,0.308823529,-0.4200870683416724,37.643534165234456,5.186806168765917,0.36985982449586724,115.98068101421148,"sa3007877"
2024,"Jack Herman","PIT","A",24,55,0.072727272,0.472727272,0.153846153,0.176470588,0.236363636,0.215686274,0.45204991,0.039215686,6.140531398632673,0.36,0.4850567812100053,2.34983690861506,-4.378781608902983,0.22490277615460483,34.92302175397862,"sa3007877"
2019,"Tyler Durna","CHC","A",22,300,0.103333333,0.126666666,0.815789473,0.304182509,0.386666666,0.437262357,0.823929023,0.133079848,2.9145895006895626,0.342342342,-2.1529013704275712,48.90362082107726,14.290902596551804,0.38522757873886004,141.2880101003617,"sa3007879"
2018,"Alvaro Rubalcaba","LAA","A",23,112,0.107142857,0.214285714,0.5,0.221052631,0.330357142,0.336842105,0.667199247,0.115789474,3.0256696400000003,0.28169014,-0.031618073116987944,12.35310544197003,-0.5514514284904795,0.3171879750277315,95.72669225277473,"sa3007882"
2019,"Alvaro Rubalcaba","LAA","A",24,241,0.182572614,0.253112033,0.721311475,0.155440414,0.320833333,0.243523316,0.564356649,0.088082902,2.320207781853748,0.209302325,-1.514584976597689,21.918764520387608,-5.886785786647839,0.288368990730541,78.82873842939787,"sa3007882"
2023,"Jesus Moreno","TEX","A",22,93,0.139784946,0.462365591,0.302325581,0.115384615,0.258064516,0.166666666,0.424731182,0.051282051,1.30357142125,0.235294117,-0.20583930425345898,4.442114415559213,-7.185077932682593,0.23268042264446134,38.20453194989006,"sa3007914"
2018,"Eddie Silva","MIL","A",22,142,0.049295774,0.16197183,0.304347826,0.320610687,0.359154929,0.511450381,0.87060531,0.190839694,4.088937205060219,0.352380952,-0.6535340952686965,23.697009052610152,7.335874448990577,0.3914705905276285,144.83719880507346,"sa3007942"
2019,"Brandon Riley","STL","A",22,462,0.108225108,0.225108225,0.48076923,0.233576642,0.316017316,0.304136253,0.620153569,0.070559611,5.29370124203162,0.309446254,1.0103359112981707,45.82759404164291,-7.4759920241262865,0.2994505639200087,85.97469218130661,"sa3007972"
2019,"Will Banfield","MIA","A",19,433,0.05773672,0.279445727,0.20661157,0.198992443,0.251732101,0.309823677,0.561555778,0.110831234,2.8204887149999998,0.256410256,-0.1189953152788803,31.63126396002469,-18.326426010707042,0.2643128077372668,63.316106046048596,"sa3007973"
2021,"Aldrich De Jongh","LAD","A",22,162,0.074074074,0.36419753,0.20338983,0.248322147,0.302469135,0.449664429,0.752133564,0.201342282,7.332285490261226,0.372093023,0.6543433414772153,21.597925495046372,-1.777766663891083,0.3291472152427391,92.39480631502339,"sa3007974"
2021,"Ezequiel Pagan","CHC","A",20,162,0.061728395,0.160493827,0.384615384,0.244755244,0.314814814,0.335664335,0.650479149,0.090909091,5.836011436687768,0.285714285,-0.42071185633540154,18.105154968574908,-4.097710721417998,0.30797925701847784,81.54422596329589,"sa3007975"
2022,"Ezequiel Pagan","CHC","A",21,438,0.0913242,0.130136986,0.701754385,0.291666666,0.366359447,0.442708333,0.80906778,0.151041667,6.276427463823804,0.31661442,-0.6467054719105363,71.44006389554893,14.163307400311576,0.37631406340808293,124.72784470868088,"sa3007975"
2023,"Miguel Pabon","CHC","A",22,313,0.08626198,0.223642172,0.385714285,0.235507246,0.311897106,0.304347826,0.616244932,0.06884058,4.331198287239942,0.307692307,-0.5948783280327916,31.660336265719163,-7.47204228266455,0.3027786579929364,80.90572932226434,"sa3007977"
2024,"Miguel Pabon","CHC","A",23,165,0.151515151,0.248484848,0.609756097,0.211678832,0.333333333,0.291970802,0.625304135,0.08029197,1.3207417525,0.28125,-0.8122181296348572,18.567670723680017,-0.9908226222958592,0.314716306960944,94.93405445517244,"sa3007977"
2019,"Alex McKenna","HOU","A",21,266,0.075187969,0.289473684,0.259740259,0.25210084,0.327067669,0.302521008,0.629588677,0.050420168,3.9120425415671973,0.366459627,-2.3516551025677472,27.521605000617935,-3.168338491794635,0.3051908206670804,89.67629740804854,"sa3008003"
2019,"Luke Reynolds","CHC","A",24,89,0.123595505,0.247191011,0.5,0.259740259,0.359550561,0.389610389,0.74916095,0.12987013,3.241995065,0.339622641,-0.03779851191211492,12.5777335600861,2.3092938201435502,0.3560754208082563,122.48923768974144,"sa3008004"
2021,"Joe Gray Jr.","MIL","A",21,231,0.142857142,0.264069264,0.540983606,0.289473684,0.406926406,0.631578947,1.038505353,0.342105263,8.337231397476199,0.361344537,1.9219443555921316,53.36505024070378,21.705408423491683,0.45262669013894125,168.5586038806393,"sa3008005"
2021,"Arbert Cipion","MIL","A",21,116,0.146551724,0.49137931,0.298245614,0.094736842,0.24137931,0.094736842,0.336116152,0,6.933931223021663,0.225,1.0927251055836678,2.368144505767082,-13.530203766079689,0.19718651370755558,14.895537984663834,"sa3008006"
2022,"Arbert Cipion","MIL","A",22,151,0.112582781,0.205298013,0.548387096,0.292307692,0.390728476,0.476923076,0.867651552,0.184615384,7.86220405567978,0.357894736,-0.5464889574795961,27.935814507445553,8.1897180901377,0.4038650302697491,141.47512458695,"sa3008006"
2021,"Onix Vega","WSN","A",22,289,0.117647058,0.162629757,0.723404255,0.233333333,0.347222222,0.320833333,0.668055555,0.0875,3.511374664339873,0.273195876,0.32748100720345974,35.89965930373374,-3.709156649401745,0.3230920863318277,90.63552757095702,"sa3008007"
2019,"Kyle Datres","COL","A",23,379,0.124010554,0.213720316,0.580246913,0.285714285,0.397333333,0.539682539,0.937015872,0.253968254,7.704512946056088,0.34090909,1.312452819547616,74.2545451238913,30.51646775902934,0.4220399375267845,169.770940099771,"sa3008029"
2018,"AJ Graffanino","ATL","A",20,153,0.052287581,0.156862745,0.333333333,0.3006993,0.333333333,0.377622377,0.71095571,0.076923077,3.7950387123148692,0.35,-0.4023690614849329,18.727961572976916,0.7519104808290903,0.32060275124568566,104.18284570384613,"sa3008030"
2019,"Grant Little","SDP","A",21,290,0.1,0.151724137,0.659090909,0.255905511,0.337979094,0.314960629,0.652939723,0.059055118,4.057774901228728,0.308056872,1.0852045372594148,32.262992929554734,-1.1959680208198677,0.31565723726558353,96.42556736118108,"sa3008031"
2018,"Zach Rheams","NYM","A",21,176,0.085227272,0.272727272,0.3125,0.225806451,0.3125,0.432258064,0.744758064,0.206451613,1.1547618962500001,0.27,0.01945496443659067,23.47705267145729,2.7987193889865885,0.3347604159604419,113.53455015331966,"sa3008050"
2019,"Zach Rheams","NYM","A",22,65,0.061538461,0.4,0.153846153,0.216666666,0.276923076,0.316666666,0.593589742,0.1,0.29910714,0.363636363,-0.010157303069718182,5.708218584254486,-1.793034789666432,0.2783311504584092,76.09686408007293,"sa3008050"
